centroid,beat_num,district,distance_value,distance,start_address,start_lat,start_lng,end_address,end_lat,end_lng,time,time_text,date
"(41.6892119147, -87.6110073707)",712,7,17447,10.8 mi,"435-437 E 113th St, Chicago, IL 60628, USA",41.6891394,-87.6110032,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,2863,48 mins,02/25/2016
"(41.6892119147, -87.6110073707)",712,7,27959,17.4 mi,"435-437 E 113th St, Chicago, IL 60628, USA",41.6891394,-87.6110032,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,4447,1 hour 14 mins,02/25/2016
"(41.6838880651, -87.6283825417)",331,3,20558,12.8 mi,"11545-11547 S Yale Ave, Chicago, IL 60628, USA",41.6838789,-87.6288431,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,3233,54 mins,02/25/2016
"(41.6838880651, -87.6283825417)",331,3,28388,17.6 mi,"11545-11547 S Yale Ave, Chicago, IL 60628, USA",41.6838789,-87.6288431,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,4846,1 hour 21 mins,02/25/2016
"(41.7867716961, -87.6498243623)",2234,22,6875,4.3 mi,"1001 W 59th St, Chicago, IL 60621, USA",41.7868958,-87.64995569999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1416,24 mins,02/25/2016
"(41.7867716961, -87.6498243623)",2234,22,13765,8.6 mi,"952 W 59th St, Chicago, IL 60621, USA",41.7870178,-87.64969640000001,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,2981,50 mins,02/25/2016
"(41.7790123343, -87.5779796118)",3100,31,12829,8.0 mi,"Dock F, Chicago, IL 60649, USA",41.7792062,-87.5781008,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,2852,48 mins,02/25/2016
"(41.7790123343, -87.5779796118)",3100,31,20203,12.6 mi,"Dock F, Chicago, IL 60649, USA",41.7792062,-87.5781008,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3852,1 hour 4 mins,02/25/2016
"(41.7866350139, -87.6595382567)",531,5,7678,4.8 mi,"5900 S Loomis Blvd, Chicago, IL 60636, USA",41.78674700000001,-87.6596527,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1596,27 mins,02/25/2016
"(41.7866350139, -87.6595382567)",531,5,12956,8.1 mi,"5900 S Loomis Blvd, Chicago, IL 60636, USA",41.7866346,-87.65955919999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,2798,47 mins,02/25/2016
"(41.7892736208, -87.6917899973)",713,7,10144,6.3 mi,"5724-5728 S Washtenaw Ave, Chicago, IL 60629, USA",41.7892835,-87.6912286,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,2612,44 mins,02/25/2016
"(41.7892736208, -87.6917899973)",713,7,15099,9.4 mi,"5724-5728 S Washtenaw Ave, Chicago, IL 60629, USA",41.7892835,-87.6912286,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3501,58 mins,02/25/2016
"(41.7901139798, -87.6718593162)",522,5,8428,5.2 mi,"5704 S Wolcott Ave, Chicago, IL 60636, USA",41.7901152,-87.6717737,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,2345,39 mins,02/25/2016
"(41.7901139798, -87.6718593162)",522,5,12780,7.9 mi,"5704 S Wolcott Ave, Chicago, IL 60636, USA",41.7901152,-87.6717737,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3323,55 mins,02/25/2016
"(41.7838789364, -87.7424611101)",232,2,14290,8.9 mi,"5900-6052 S Cicero Ave, Chicago, IL 60629, USA",41.783668,-87.74193969999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,2518,42 mins,02/25/2016
"(41.7838789364, -87.7424611101)",232,2,17788,11.1 mi,"5900-6052 S Cicero Ave, Chicago, IL 60629, USA",41.783668,-87.74193969999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3297,55 mins,02/25/2016
"(41.788309726, -87.623201092)",824,8,4981,3.1 mi,"5830-5832 S Wabash Ave, Chicago, IL 60637, USA",41.7882987,-87.6239208,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,1081,18 mins,02/25/2016
"(41.788309726, -87.623201092)",824,8,16369,10.2 mi,"5830-5832 S Wabash Ave, Chicago, IL 60637, USA",41.7882987,-87.6239208,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3571,1 hour 0 mins,02/25/2016
"(41.7830027361, -87.6716955881)",715,7,9180,5.7 mi,"1906 W 61st St, Chicago, IL 60636, USA",41.7830046,-87.671696,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,2519,42 mins,02/25/2016
"(41.7830027361, -87.6716955881)",715,7,13579,8.4 mi,"1906 W 61st St, Chicago, IL 60636, USA",41.7830046,-87.671696,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3496,58 mins,02/25/2016
"(41.7791304174, -87.7810241909)",813,8,24358,15.1 mi,"6211 S Narragansett Ave, Chicago, IL 60638, USA",41.7791231,-87.7812988,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,3063,51 mins,02/25/2016
"(41.7791304174, -87.7810241909)",813,8,21547,13.4 mi,"6211 S Narragansett Ave, Chicago, IL 60638, USA",41.7791231,-87.7812988,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3586,1 hour 0 mins,02/25/2016
"(41.7807893153, -87.5938481149)",812,8,9068,5.6 mi,"1318 E 63rd St, Chicago, IL 60637, USA",41.7805273,-87.5938431,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,2124,35 mins,02/25/2016
"(41.7807893153, -87.5938481149)",812,8,19023,11.8 mi,"1318 E 63rd St, Chicago, IL 60637, USA",41.7805273,-87.5938431,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3803,1 hour 3 mins,02/25/2016
"(41.7804469178, -87.6859308131)",314,3,10937,6.8 mi,"6216-6218 S Campbell Ave, Chicago, IL 60629, USA",41.7804446,-87.68611130000001,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,2667,44 mins,02/25/2016
"(41.7804469178, -87.6859308131)",314,3,15147,9.4 mi,"6216-6218 S Campbell Ave, Chicago, IL 60629, USA",41.7804446,-87.68611130000001,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3544,59 mins,02/25/2016
"(41.782858671, -87.6090114099)",825,8,7234,4.5 mi,"6138 S Langley Ave, Chicago, IL 60637, USA",41.78286910000001,-87.6084499,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,2176,36 mins,02/25/2016
"(41.782858671, -87.6090114099)",825,8,18449,11.5 mi,"6138 S Langley Ave, Chicago, IL 60637, USA",41.78286910000001,-87.6084499,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3339,56 mins,02/25/2016
"(41.7828253172, -87.6231462805)",313,3,5559,3.5 mi,"6143 S Wabash Ave, Chicago, IL 60637, USA",41.7828137,-87.62376429999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,1214,20 mins,02/25/2016
"(41.7828253172, -87.6231462805)",313,3,17349,10.8 mi,"6143 S Wabash Ave, Chicago, IL 60637, USA",41.7828137,-87.62376429999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3374,56 mins,02/25/2016
"(41.7797964029, -87.7081019186)",823,8,14262,8.9 mi,"3400-3402 W 62nd Pl, Chicago, IL 60629, USA",41.7798119,-87.7081024,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,2849,47 mins,02/25/2016
"(41.7797964029, -87.7081019186)",823,8,17206,10.7 mi,"3400-3402 W 62nd Pl, Chicago, IL 60629, USA",41.7798119,-87.7081024,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,4455,1 hour 14 mins,02/25/2016
"(41.7775071026, -87.6170764335)",312,3,7256,4.5 mi,"6372-6698 Norfolk Southern Railway, Chicago, IL 60637, USA",41.7775042,-87.61723529999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,1340,22 mins,02/25/2016
"(41.7775071026, -87.6170764335)",312,3,17621,10.9 mi,"6372-6698 Norfolk Southern Railway, Chicago, IL 60637, USA",41.7775042,-87.61723529999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3366,56 mins,02/25/2016
