centroid,beat_num,district,distance_value,distance,start_address,start_lat,start_lng,end_address,end_lat,end_lng,time,time_text,date
"(41.7790123343, -87.5779796118)",3100,31,19370,12.0 mi,"Dock E, Chicago, IL 60649, USA",41.7786353,-87.5788098,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1443,24 mins,02/25/2016
"(41.7866350139, -87.6595382567)",531,5,7545,4.7 mi,"5900 S Loomis Blvd, Chicago, IL 60636, USA",41.7866346,-87.65955919999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,657,11 mins,02/25/2016
"(41.7866350139, -87.6595382567)",531,5,17260,10.7 mi,"5900 S Loomis Blvd, Chicago, IL 60636, USA",41.7866346,-87.65955919999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1344,22 mins,02/25/2016
"(41.7892736208, -87.6917899973)",713,7,10113,6.3 mi,"5724-5728 S Washtenaw Ave, Chicago, IL 60629, USA",41.7892835,-87.6912286,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1009,17 mins,02/25/2016
"(41.7892736208, -87.6917899973)",713,7,19828,12.3 mi,"5724-5728 S Washtenaw Ave, Chicago, IL 60629, USA",41.7892835,-87.6912286,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1696,28 mins,02/25/2016
"(41.7901139798, -87.6718593162)",522,5,8146,5.1 mi,"5704 S Wolcott Ave, Chicago, IL 60636, USA",41.7901152,-87.6717737,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,799,13 mins,02/25/2016
"(41.7901139798, -87.6718593162)",522,5,17861,11.1 mi,"5704 S Wolcott Ave, Chicago, IL 60636, USA",41.7901152,-87.6717737,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1486,25 mins,02/25/2016
"(41.7838789364, -87.7424611101)",232,2,15924,9.9 mi,"5900-6052 S Cicero Ave, Chicago, IL 60629, USA",41.783668,-87.74193969999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1119,19 mins,02/25/2016
"(41.7838789364, -87.7424611101)",232,2,20718,12.9 mi,"5900-6052 S Cicero Ave, Chicago, IL 60629, USA",41.783668,-87.74193969999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1774,30 mins,02/25/2016
"(41.788309726, -87.623201092)",824,8,5737,3.6 mi,"5830-5832 S Wabash Ave, Chicago, IL 60637, USA",41.7882987,-87.6239208,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,457,8 mins,02/25/2016
"(41.788309726, -87.623201092)",824,8,15452,9.6 mi,"5830-5832 S Wabash Ave, Chicago, IL 60637, USA",41.7882987,-87.6239208,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1144,19 mins,02/25/2016
"(41.7830027361, -87.6716955881)",715,7,8946,5.6 mi,"1906 W 61st St, Chicago, IL 60636, USA",41.7830046,-87.671696,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,872,15 mins,02/25/2016
"(41.7830027361, -87.6716955881)",715,7,18661,11.6 mi,"1906 W 61st St, Chicago, IL 60636, USA",41.7830046,-87.671696,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1559,26 mins,02/25/2016
"(41.7791304174, -87.7810241909)",813,8,18360,11.4 mi,"6211 S Narragansett Ave, Chicago, IL 60638, USA",41.7791231,-87.7812988,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1260,21 mins,02/25/2016
"(41.7791304174, -87.7810241909)",813,8,23154,14.4 mi,"6211 S Narragansett Ave, Chicago, IL 60638, USA",41.7791231,-87.7812988,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1914,32 mins,02/25/2016
"(41.7807893153, -87.5938481149)",812,8,8925,5.5 mi,"1318 E 63rd St, Chicago, IL 60637, USA",41.7805273,-87.5938431,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,741,12 mins,02/25/2016
"(41.7807893153, -87.5938481149)",812,8,18639,11.6 mi,"1318 E 63rd St, Chicago, IL 60637, USA",41.7805273,-87.5938431,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1429,24 mins,02/25/2016
"(41.7804469178, -87.6859308131)",314,3,10695,6.6 mi,"6216-6218 S Campbell Ave, Chicago, IL 60629, USA",41.7804446,-87.68611130000001,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1049,17 mins,02/25/2016
"(41.7804469178, -87.6859308131)",314,3,20410,12.7 mi,"6216-6218 S Campbell Ave, Chicago, IL 60629, USA",41.7804446,-87.68611130000001,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1736,29 mins,02/25/2016
"(41.782858671, -87.6090114099)",825,8,7999,5.0 mi,"6138 S Langley Ave, Chicago, IL 60637, USA",41.78286910000001,-87.6084499,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,646,11 mins,02/25/2016
"(41.782858671, -87.6090114099)",825,8,17713,11.0 mi,"6138 S Langley Ave, Chicago, IL 60637, USA",41.78286910000001,-87.6084499,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1334,22 mins,02/25/2016
"(41.7828253172, -87.6231462805)",313,3,6763,4.2 mi,"6143 S Wabash Ave, Chicago, IL 60637, USA",41.7828137,-87.62376429999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,456,8 mins,02/25/2016
"(41.7828253172, -87.6231462805)",313,3,16477,10.2 mi,"6143 S Wabash Ave, Chicago, IL 60637, USA",41.7828137,-87.62376429999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1144,19 mins,02/25/2016
"(41.7797964029, -87.7081019186)",823,8,12340,7.7 mi,"3400-3402 W 62nd Pl, Chicago, IL 60629, USA",41.7798119,-87.7081024,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1339,22 mins,02/25/2016
"(41.7797964029, -87.7081019186)",823,8,22055,13.7 mi,"3400-3402 W 62nd Pl, Chicago, IL 60629, USA",41.7798119,-87.7081024,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,2026,34 mins,02/25/2016
"(41.7775071026, -87.6170764335)",312,3,7281,4.5 mi,"6372-6698 Norfolk Southern Railway, Chicago, IL 60637, USA",41.7775042,-87.61723529999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,555,9 mins,02/25/2016
"(41.7775071026, -87.6170764335)",312,3,16995,10.6 mi,"6372-6698 Norfolk Southern Railway, Chicago, IL 60637, USA",41.7775042,-87.61723529999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1243,21 mins,02/25/2016
